year,n cattle,n beef,n dairy
2000,1683063,767287,501183
2001,1578607,698382,466832
2002,1469370,636350,420396
2003,1411019,603607,395337
2004,1374251,580785,381778
2005,1347067,564322,371371
2006,1315617,550151,354416
2007,1295082,537723,346602
2008,1271402,525288,335670
2009,1246192,515934,320081
2010,1190637,483648,297141
2011,1175187,475136,290439
2012,1171368,474610,287278
