year,n cattle,n beef,n dairy
2000,1798622,844996,537645
2001,1787036,839523,531860
2002,1749802,827304,507046
2003,1747550,831118,501102
2004,1753816,836528,502082
2005,1760245,841891,503311
2006,1759394,847340,497165
2007,1766286,852254,499298
2008,1777215,859943,502668
2009,1774551,864409,495728
2010,1754237,851304,488712
2011,1756033,853630,488376
2012,1763820,860229,489696
