year,n cattle,n beef,n dairy
2000,1888784,898188,573969
2001,1926140,924313,585200
2002,1920127,929903,573597
2003,1948085,956611,574847
2004,1986450,984061,585762
2005,2026318,1012591,597100
2006,2055860,1042054,597179
2007,2097414,1072174,608613
2008,2140378,1103334,620417
2009,2172035,1134946,620462
2010,2173395,1136198,620570
2011,2216472,1167809,632036
2012,2259458,1199966,642865
