year,n small,n medium,n large
2000,8030,4394,982
2001,7845,4462,1099
2002,7832,4481,1093
2003,7701,4517,1188
2004,7523,4543,1340
2005,7368,4535,1503
2006,7237,4556,1613
2007,7050,4551,1805
2008,6876,4534,1996
2009,6755,4518,2133
2010,6735,4501,2170
2011,6549,4420,2437
2012,6373,4332,2701
