year,n cattle,n beef,n dairy
2000,1683090,767236,501261
2001,1578685,698345,466947
2002,1469711,636356,420731
2003,1411461,603591,395793
2004,1374607,580681,382237
2005,1347384,564187,371823
2006,1315942,549940,354956
2007,1295445,537563,347131
2008,1271840,525124,336281
2009,1246710,515831,320711
2010,1191301,483747,297717
2011,1175923,475244,291078
2012,1171374,474172,287741
