year,n cattle,n beef,n dairy
2000,1858830,877717,564486
2001,1932107,922057,593423
2002,1934562,933148,584787
2003,1985843,980533,588683
2004,2066386,1030471,619288
2005,2151711,1083331,651753
2006,2212377,1139741,656009
2007,2306724,1199154,690943
2008,2406981,1262348,728006
2009,2473860,1329210,728023
2010,2495387,1350569,728191
2011,2605802,1422224,766951
2012,2722224,1497978,807348
