year,n small,n medium,n large
2000,8041,4386,979
2001,7961,4418,1027
2002,7962,4437,1007
2003,7901,4460,1045
2004,7810,4491,1105
2005,7721,4523,1162
2006,7666,4540,1200
2007,7589,4564,1253
2008,7517,4553,1336
2009,7438,4593,1375
2010,7433,4598,1375
2011,7368,4596,1442
2012,7300,4589,1517
