year,n small,n medium,n large
2000,8014,4402,990
2001,7957,4415,1034
2002,7954,4430,1022
2003,7906,4438,1062
2004,7838,4464,1104
2005,7779,4472,1155
2006,7738,4471,1197
2007,7682,4473,1251
2008,7638,4455,1313
2009,7596,4470,1340
2010,7587,4468,1351
2011,7546,4451,1409
2012,7500,4448,1458
