year,n cattle,n beef,n dairy
2000,1857134,876365,564142
2001,1937138,925060,595198
2002,1940911,937867,586164
2003,1998685,991214,590591
2004,2089956,1048267,624525
2005,2188531,1109844,661224
2006,2260380,1176406,666511
2007,2373925,1248805,707319
2008,2497858,1327934,751750
2009,2583947,1414015,751758
2010,2615454,1445514,751766
2011,2766201,1544901,802677
2012,2931432,1654243,858075
