year,n small,n medium,n large
2000,8014,4398,994
2001,7955,4418,1033
2002,7955,4432,1019
2003,7904,4449,1053
2004,7841,4470,1095
2005,7787,4469,1150
2006,7744,4471,1191
2007,7688,4473,1245
2008,7649,4455,1302
2009,7602,4473,1331
2010,7586,4480,1340
2011,7552,4451,1403
2012,7511,4438,1457
