year,n small,n medium,n large
2000,8016,4400,990
2001,7959,4416,1031
2002,7956,4438,1012
2003,7908,4445,1053
2004,7848,4458,1100
2005,7787,4466,1153
2006,7740,4469,1197
2007,7685,4471,1250
2008,7645,4455,1306
2009,7596,4466,1344
2010,7586,4466,1354
2011,7547,4448,1411
2012,7506,4435,1465
