year,n cattle,n beef,n dairy
2000,1798529,844914,537634
2001,1786923,839413,531857
2002,1749690,827184,507054
2003,1747482,831023,501129
2004,1753929,836554,502169
2005,1760580,842032,503505
2006,1760046,847631,497526
2007,1767133,852687,499712
2008,1778043,860330,503109
2009,1775323,864715,496194
2010,1754885,851510,489154
2011,1756706,853687,488992
2012,1765739,861165,490665
