year,n cattle,n beef,n dairy
2000,1682953,767221,501139
2001,1578490,698320,466777
2002,1469201,636250,420327
2003,1410809,603423,395310
2004,1373926,580582,381655
2005,1346575,564094,371107
2006,1314996,549917,354030
2007,1294561,537644,346162
2008,1270877,525304,335131
2009,1245741,515936,319630
2010,1190382,483826,296710
2011,1174847,475207,290030
2012,1169702,473568,286666
