year,n small,n medium,n large
2000,8461,4164,781
2001,8868,3853,685
2002,9236,3578,592
2003,9469,3357,580
2004,9604,3196,606
2005,9691,3099,616
2006,9775,3012,619
2007,9872,2895,639
2008,9987,2772,647
2009,10090,2661,655
2010,10261,2552,593
2011,10340,2472,594
2012,10398,2393,615
