year,n cattle,n beef,n dairy
2000,1860902,879673,564602
2001,1885165,895689,572849
2002,1878339,897901,563811
2003,1895598,914062,564909
2004,1921393,931565,573201
2005,1947677,949335,581715
2006,1965810,967575,581608
2007,1992773,986029,590117
2008,2019327,1004487,598213
2009,2038720,1023310,598783
2010,2040434,1024202,599605
2011,2067548,1042931,607990
2012,2094927,1062418,615882
