year,n small,n medium,n large
2000,8030,4387,989
2001,7857,4455,1094
2002,7846,4475,1085
2003,7725,4507,1174
2004,7571,4527,1308
2005,7438,4521,1447
2006,7321,4549,1536
2007,7173,4560,1673
2008,7029,4551,1826
2009,6927,4548,1931
2010,6904,4536,1966
2011,6763,4506,2137
2012,6626,4447,2333
