year,n small,n medium,n large
2000,8195,4312,899
2001,8280,4221,905
2002,8406,4138,862
2003,8436,4087,883
2004,8454,4047,905
2005,8466,4007,933
2006,8494,3972,940
2007,8512,3923,971
2008,8528,3872,1006
2009,8560,3832,1014
2010,8624,3783,999
2011,8660,3735,1011
2012,8696,3672,1038
