year,n small,n medium,n large
2000,8461,4167,778
2001,8868,3856,682
2002,9237,3580,589
2003,9467,3359,580
2004,9604,3199,603
2005,9695,3098,613
2006,9772,3021,613
2007,9870,2902,634
2008,9987,2773,646
2009,10088,2666,652
2010,10254,2565,587
2011,10337,2475,594
2012,10391,2404,611
