year,n small,n medium,n large
2000,8459,4168,779
2001,8868,3854,684
2002,9235,3580,591
2003,9472,3354,580
2004,9605,3199,602
2005,9697,3097,612
2006,9777,3014,615
2007,9875,2897,634
2008,9991,2770,645
2009,10093,2661,652
2010,10263,2554,589
2011,10341,2469,596
2012,10392,2399,615
