year,n small,n medium,n large
2000,8022,4399,985
2001,7968,4412,1026
2002,7970,4426,1010
2003,7931,4432,1043
2004,7872,4454,1080
2005,7820,4464,1122
2006,7784,4465,1157
2007,7734,4470,1202
2008,7694,4458,1254
2009,7643,4485,1278
2010,7634,4490,1282
2011,7599,4473,1334
2012,7557,4473,1376
