year,n cattle,n beef,n dairy
2000,1798577,844962,537632
2001,1786968,839486,531827
2002,1749697,827307,506936
2003,1747457,831166,500959
2004,1753719,836618,501893
2005,1760210,842021,503144
2006,1759320,847486,496943
2007,1766041,852282,499023
2008,1776689,859717,502366
2009,1773921,864033,495472
2010,1753513,850829,488461
2011,1755112,852939,488144
2012,1763433,859969,489557
