year,n cattle,n beef,n dairy
2000,1851823,872421,562775
2001,1886983,896995,573361
2002,1881044,902032,562385
2003,1907722,927265,563830
2004,1944126,953258,574241
2005,1981750,980056,585067
2006,2009485,1007769,585089
2007,2048680,1036148,595905
2008,2089388,1065616,607145
2009,2119447,1095660,607160
2010,2120676,1096776,607273
2011,2161728,1126923,618178
2012,2202326,1157269,628430
