year,n small,n medium,n large
2000,8033,4392,981
2001,7847,4452,1107
2002,7835,4474,1097
2003,7706,4508,1192
2004,7531,4527,1348
2005,7369,4531,1506
2006,7224,4569,1613
2007,7036,4569,1801
2008,6878,4528,2000
2009,6758,4521,2127
2010,6729,4516,2161
2011,6524,4471,2411
2012,6348,4393,2665
