year,n small,n medium,n large
2000,8027,4396,983
2001,7860,4453,1093
2002,7849,4477,1080
2003,7738,4511,1157
2004,7584,4534,1288
2005,7446,4524,1436
2006,7340,4542,1524
2007,7180,4555,1671
2008,7026,4562,1818
2009,6917,4575,1914
2010,6897,4569,1940
2011,6745,4529,2132
2012,6595,4482,2329
