year,n small,n medium,n large
2000,8181,4318,907
2001,8267,4228,911
2002,8370,4152,884
2003,8394,4104,908
2004,8422,4043,941
2005,8422,4009,975
2006,8443,3983,980
2007,8461,3934,1011
2008,8471,3885,1050
2009,8515,3828,1063
2010,8577,3780,1049
2011,8614,3724,1068
2012,8648,3664,1094
