year,n cattle,n beef,n dairy
2000,1697047,777034,505255
2001,1600054,713613,472785
2002,1499272,656778,429537
2003,1445293,626665,406178
2004,1411088,605621,393378
2005,1386606,590472,384335
2006,1358152,577138,369518
2007,1339599,565818,362548
2008,1317945,553897,353099
2009,1293967,544175,339083
2010,1252473,519144,322910
2011,1236934,510240,316485
2012,1230241,507466,312682
