year,n cattle,n beef,n dairy
2000,1802440,847392,539043
2001,1790577,841585,533295
2002,1761919,829796,516612
2003,1759163,832660,511101
2004,1764153,836824,512036
2005,1768381,840362,512883
2006,1766410,844148,507270
2007,1771569,847745,508968
2008,1780027,853685,511591
2009,1776865,856719,505555
2010,1759450,845409,499606
2011,1759570,846371,498920
2012,1764145,850583,499378
