year,n small,n medium,n large
2000,8188,4317,901
2001,8276,4220,910
2002,8399,4137,870
2003,8426,4082,898
2004,8441,4035,930
2005,8444,3998,964
2006,8466,3973,967
2007,8487,3913,1006
2008,8499,3854,1053
2009,8550,3786,1070
2010,8626,3726,1054
2011,8666,3663,1077
2012,8699,3593,1114
