year,n cattle,n beef,n dairy
2000,1691635,773831,503068
2001,1592154,708344,470181
2002,1486872,648916,425033
2003,1431211,617780,401019
2004,1395085,595362,387683
2005,1369577,579588,378244
2006,1340478,566036,362978
2007,1320044,553711,355142
2008,1298337,541540,345887
2009,1276338,532687,332966
2010,1237887,509374,318094
2011,1222949,501178,311546
2012,1216627,498643,307874
