year,n small,n medium,n large
2000,8032,4390,984
2001,7842,4462,1102
2002,7830,4486,1090
2003,7707,4516,1183
2004,7529,4541,1336
2005,7367,4538,1501
2006,7234,4561,1611
2007,7044,4566,1796
2008,6879,4531,1996
2009,6752,4526,2128
2010,6718,4519,2169
2011,6533,4448,2425
2012,6358,4375,2673
