year,n small,n medium,n large
2000,8180,4319,907
2001,8263,4230,913
2002,8368,4154,884
2003,8390,4105,911
2004,8414,4046,946
2005,8408,4023,975
2006,8428,4004,974
2007,8455,3943,1008
2008,8465,3900,1041
2009,8510,3846,1050
2010,8566,3802,1038
2011,8609,3735,1062
2012,8638,3683,1085
