year,n small,n medium,n large
2000,8022,4398,986
2001,7965,4417,1024
2002,7968,4431,1007
2003,7929,4437,1040
2004,7873,4456,1077
2005,7821,4466,1119
2006,7786,4464,1156
2007,7733,4470,1203
2008,7698,4453,1255
2009,7645,4476,1285
2010,7636,4480,1290
2011,7597,4468,1341
2012,7560,4463,1383
