year,n small,n medium,n large
2000,8015,4399,992
2001,7958,4419,1029
2002,7956,4439,1011
2003,7904,4457,1045
2004,7837,4478,1091
2005,7783,4478,1145
2006,7739,4483,1184
2007,7689,4482,1235
2008,7652,4451,1303
2009,7604,4463,1339
2010,7585,4472,1349
2011,7551,4444,1411
2012,7510,4433,1463
