year,n small,n medium,n large
2000,8028,4392,986
2001,7859,4452,1095
2002,7849,4469,1088
2003,7729,4512,1165
2004,7580,4530,1296
2005,7442,4525,1439
2006,7320,4554,1532
2007,7161,4541,1704
2008,7008,4526,1872
2009,6907,4521,1978
2010,6886,4516,2004
2011,6751,4451,2204
2012,6605,4398,2403
