year,n small,n medium,n large
2000,8180,4315,911
2001,8267,4226,913
2002,8368,4152,886
2003,8390,4104,912
2004,8408,4054,944
2005,8410,4018,978
2006,8428,4001,977
2007,8457,3942,1007
2008,8474,3889,1043
2009,8512,3838,1056
2010,8569,3793,1044
2011,8602,3744,1060
2012,8633,3693,1080
