year,n small,n medium,n large
2000,8438,4184,784
2001,8817,3892,697
2002,9158,3645,603
2003,9379,3436,591
2004,9512,3290,604
2005,9598,3189,619
2006,9675,3108,623
2007,9763,3002,641
2008,9863,2893,650
2009,9961,2801,644
2010,10084,2708,614
2011,10158,2645,603
2012,10205,2589,612
