year,n cattle,n beef,n dairy
2000,1798505,845092,537408
2001,1785398,838465,531234
2002,1746898,825086,506299
2003,1742044,826806,499842
2004,1744656,829654,499726
2005,1747597,832469,500004
2006,1744014,835475,493553
2007,1747755,838172,494725
2008,1755524,843491,497274
2009,1752611,846098,491901
2010,1735769,834859,486448
2011,1735583,835636,485636
2012,1739480,839362,485907
