year,n small,n medium,n large
2000,8183,4316,907
2001,8271,4224,911
2002,8375,4145,886
2003,8398,4099,909
2004,8415,4048,943
2005,8423,4006,977
2006,8434,3994,978
2007,8467,3926,1013
2008,8478,3876,1052
2009,8524,3817,1065
2010,8588,3766,1052
2011,8626,3714,1066
2012,8651,3662,1093
