year,n small,n medium,n large
2000,8031,4393,982
2001,7850,4453,1103
2002,7834,4479,1093
2003,7710,4510,1186
2004,7533,4532,1341
2005,7366,4536,1504
2006,7239,4550,1617
2007,7059,4555,1792
2008,6877,4524,2005
2009,6746,4532,2128
2010,6717,4522,2167
2011,6523,4454,2429
2012,6339,4388,2679
