year,n cattle,n beef,n dairy
2000,1803045,847885,539142
2001,1791313,842242,533355
2002,1762908,830802,516567
2003,1760207,833880,510892
2004,1765526,838543,511661
2005,1770557,842852,512537
2006,1768725,847041,506662
2007,1774342,851301,508154
2008,1783825,858052,510987
2009,1781258,861758,504867
2010,1765074,851644,498943
2011,1765080,853135,497614
2012,1769932,858216,497488
