year,n cattle,n beef,n dairy
2000,1798541,844904,537655
2001,1786978,839395,531929
2002,1749834,827126,507255
2003,1747690,830929,501430
2004,1754016,836292,502517
2005,1760575,841606,503925
2006,1759932,846997,498045
2007,1766904,851812,500357
2008,1777674,859294,503775
2009,1774718,863547,496756
2010,1753863,849946,489695
2011,1755293,851753,489512
2012,1762906,858063,490942
