year,n small,n medium,n large
2000,8429,4183,794
2001,8804,3893,709
2002,9128,3657,621
2003,9354,3440,612
2004,9476,3305,625
2005,9551,3218,637
2006,9628,3140,638
2007,9722,3023,661
2008,9836,2900,670
2009,9921,2813,672
2010,10050,2722,634
2011,10127,2648,631
2012,10173,2589,644
