year,n cattle,n beef,n dairy
2000,1692244,774167,503334
2001,1593085,708803,470655
2002,1487874,649187,425767
2003,1431873,617995,401472
2004,1396078,595681,388358
2005,1370469,579699,379025
2006,1341604,566328,363820
2007,1322405,554780,356421
2008,1300201,542404,346879
2009,1276828,532796,333355
2010,1236895,508281,318214
2011,1221470,499570,311708
2012,1213923,496240,307618
