year,n small,n medium,n large
2000,8441,4179,786
2001,8821,3887,698
2002,9166,3634,606
2003,9384,3431,591
2004,9508,3299,599
2005,9597,3199,610
2006,9669,3129,608
2007,9752,3026,628
2008,9862,2908,636
2009,9958,2820,628
2010,10076,2733,597
2011,10140,2673,593
2012,10193,2602,611
