year,n small,n medium,n large
2000,8012,4404,990
2001,7956,4417,1033
2002,7954,4435,1017
2003,7901,4450,1055
2004,7834,4464,1108
2005,7766,4477,1163
2006,7713,4485,1208
2007,7648,4484,1274
2008,7591,4472,1343
2009,7533,4485,1388
2010,7515,4493,1398
2011,7467,4463,1476
2012,7407,4453,1546
