year,n cattle,n beef,n dairy
2000,1798163,844920,537236
2001,1785107,838319,531090
2002,1746364,824912,505941
2003,1741711,826760,499551
2004,1745092,830112,499691
2005,1748449,833377,499926
2006,1744691,836449,493232
2007,1748091,838973,494250
2008,1754924,843703,496456
2009,1751040,845777,490648
2010,1733013,833666,484886
2011,1732089,833914,483872
2012,1735682,837725,483746
