year,n cattle,n beef,n dairy
2000,1862629,880796,565206
2001,1890630,899466,574537
2002,1887029,904286,566116
2003,1909041,923941,568473
2004,1940628,945517,578484
2005,1973664,968025,589012
2006,1998706,991494,590585
2007,2034273,1016023,601623
2008,2070218,1041252,612339
2009,2097446,1067703,613116
2010,2104369,1073605,614137
2011,2144025,1101604,625794
2012,2185857,1131737,637493
