year,n small,n medium,n large
2000,8042,4386,978
2001,7960,4417,1029
2002,7960,4438,1008
2003,7900,4461,1045
2004,7807,4489,1110
2005,7727,4508,1171
2006,7671,4522,1213
2007,7593,4548,1265
2008,7524,4540,1342
2009,7444,4582,1380
2010,7438,4586,1382
2011,7369,4594,1443
2012,7297,4589,1520
