year,n cattle,n beef,n dairy
2000,1862472,880631,565214
2001,1890391,899231,574533
2002,1886557,903859,566071
2003,1908388,923310,568451
2004,1939769,944695,578447
2005,1972472,966876,588969
2006,1997048,990020,590401
2007,2032178,1014202,601349
2008,2067835,1039139,612069
2009,2094718,1065265,612826
2010,2101086,1070631,613828
2011,2140234,1098181,625426
2012,2181426,1127772,637027
