year,n cattle,n beef,n dairy
2000,1696598,776812,505034
2001,1599960,713534,472763
2002,1499372,656782,429621
2003,1446185,627034,406676
2004,1412329,605888,394326
2005,1388610,591059,385721
2006,1360317,577849,370935
2007,1341529,566446,363811
2008,1320927,555282,354644
2009,1297950,546263,340914
2010,1257437,521673,325267
2011,1242403,513237,318872
2012,1236202,510901,315115
