year,n cattle,n beef,n dairy
2000,1798668,845069,537616
2001,1787087,839600,531832
2002,1749850,827395,507001
2003,1747663,831213,501118
2004,1754003,836628,502167
2005,1760557,841973,503539
2006,1759977,847405,497681
2007,1766884,852287,499861
2008,1777778,859827,503345
2009,1775086,864237,496433
2010,1754503,850847,489433
2011,1755939,852712,489198
2012,1763914,859374,490638
