year,n small,n medium,n large
2000,8439,4183,784
2001,8828,3879,699
2002,9167,3629,610
2003,9392,3415,599
2004,9519,3282,605
2005,9603,3189,614
2006,9689,3101,616
2007,9774,2999,633
2008,9882,2879,645
2009,9972,2794,640
2010,10088,2709,609
2011,10157,2643,606
2012,10214,2582,610
