year,n small,n medium,n large
2000,8460,4167,779
2001,8869,3853,684
2002,9238,3576,592
2003,9473,3351,582
2004,9609,3190,607
2005,9700,3089,617
2006,9778,3006,622
2007,9877,2883,646
2008,9987,2758,661
2009,10095,2644,667
2010,10258,2538,610
2011,10343,2454,609
2012,10394,2386,626
