year,n cattle,n beef,n dairy
2000,1692323,774315,503262
2001,1593538,709515,470382
2002,1489583,650950,425686
2003,1434390,620162,401780
2004,1399088,598306,388693
2005,1373732,582534,379398
2006,1344727,569156,364054
2007,1325144,557424,356474
2008,1303163,545440,346757
2009,1280235,535955,333532
2010,1240698,511518,318701
2011,1225457,502706,312472
2012,1218040,499100,308781
