year,n small,n medium,n large
2000,8427,4184,795
2001,8804,3893,709
2002,9137,3646,623
2003,9354,3440,612
2004,9477,3298,631
2005,9554,3210,642
2006,9631,3133,642
2007,9715,3025,666
2008,9823,2905,678
2009,9928,2798,680
2010,10048,2708,650
2011,10127,2626,653
2012,10170,2574,662
