year,n cattle,n beef,n dairy
2000,1682909,767299,501017
2001,1578384,698396,466594
2002,1469098,636410,420060
2003,1410760,603722,394955
2004,1373932,580900,381331
2005,1346630,564416,370823
2006,1314901,550116,353714
2007,1294054,537556,345717
2008,1270226,525120,334636
2009,1245014,515702,319113
2010,1189799,483665,296265
2011,1174256,475153,289472
2012,1170042,474422,286125
