year,n small,n medium,n large
2000,8194,4312,900
2001,8284,4216,906
2002,8406,4138,862
2003,8434,4089,883
2004,8446,4053,907
2005,8450,4026,930
2006,8476,3998,932
2007,8502,3937,967
2008,8526,3877,1003
2009,8561,3836,1009
2010,8622,3789,995
2011,8658,3738,1010
2012,8683,3692,1031
