year,n cattle,n beef,n dairy
2000,1858804,877549,564628
2001,1932158,921897,593634
2002,1934596,932830,585139
2003,1986411,980497,589287
2004,2067637,1030854,620156
2005,2153553,1084129,652797
2006,2214524,1140712,657185
2007,2308888,1200125,691882
2008,2409185,1263344,728698
2009,2476381,1330510,728728
2010,2498245,1352281,728821
2011,2610442,1425127,767875
2012,2728397,1502117,808532
