year,n small,n medium,n large
2000,8442,4178,786
2001,8823,3885,698
2002,9164,3637,605
2003,9387,3427,592
2004,9516,3291,599
2005,9598,3201,607
2006,9677,3125,604
2007,9763,3019,624
2008,9876,2900,630
2009,9969,2809,628
2010,10099,2709,598
2011,10188,2624,594
2012,10237,2567,602
