year,n small,n medium,n large
2000,8187,4317,902
2001,8275,4224,907
2002,8397,4143,866
2003,8423,4089,894
2004,8438,4041,927
2005,8440,4006,960
2006,8461,3980,965
2007,8491,3911,1004
2008,8502,3857,1047
2009,8554,3791,1061
2010,8627,3734,1045
2011,8672,3668,1066
2012,8707,3599,1100
