year,n small,n medium,n large
2000,8445,4176,785
2001,8829,3876,701
2002,9165,3635,606
2003,9387,3423,596
2004,9510,3292,604
2005,9586,3210,610
2006,9675,3123,608
2007,9763,3019,624
2008,9873,2899,634
2009,9969,2812,625
2010,10104,2709,593
2011,10178,2627,601
2012,10237,2556,613
