year,n cattle,n beef,n dairy
2000,1860816,879586,564603
2001,1885146,895665,572854
2002,1878261,897919,563715
2003,1895483,914023,564833
2004,1921353,931597,573129
2005,1947505,949259,581619
2006,1965654,967520,581507
2007,1992718,986081,590010
2008,2019445,1004617,598201
2009,2038977,1023565,598785
2010,2040756,1024536,599593
2011,2067859,1043307,607925
2012,2095361,1062894,615840
