year,n small,n medium,n large
2000,8031,4389,986
2001,7863,4451,1092
2002,7853,4467,1086
2003,7735,4504,1167
2004,7590,4514,1302
2005,7455,4501,1450
2006,7352,4512,1542
2007,7195,4539,1672
2008,7059,4523,1824
2009,6963,4525,1918
2010,6941,4522,1943
2011,6788,4467,2151
2012,6641,4424,2341
