year,n small,n medium,n large
2000,8189,4318,899
2001,8278,4223,905
2002,8400,4143,863
2003,8427,4089,890
2004,8443,4044,919
2005,8444,4006,956
2006,8467,3972,967
2007,8491,3907,1008
2008,8498,3855,1053
2009,8545,3795,1066
2010,8617,3733,1056
2011,8661,3667,1078
2012,8693,3597,1116
